,cell1_cu_watts,cell1_du_watts,cell1_ru_watts,cell1_cu_joules,cell1_du_joules,cell1_ru_joules,cell1_total_watts,cell1_total_joules,cell2_cu_watts,cell2_du_watts,cell2_ru_watts,cell2_cu_joules,cell2_du_joules,cell2_ru_joules,cell2_total_watts,cell2_total_joules
2025-09-29 15:23:50,0.059709635547524995,14.628860709161273,51.2,27605.114984,144754.76486,27378.0,65.8885703447088,199737.87984399998,0.059709635547524995,15.106537793530615,51.0,27605.114984,155059.279861,27205.0,66.16624742907814,209869.394845
2025-09-29 15:23:55,0.11150040591467923,13.658799724564686,51.2,27605.539851999998,144829.408786,27634.0,64.97030013047937,200068.948638,0.11150040591467923,14.439302565964905,50.9,27605.539851999998,155134.664467,27459.5,65.45080297187958,210199.70431899998
2025-09-29 15:24:00,0.11836932215225743,12.90225611460952,51.0,27605.889788999997,144900.60434,27889.0,64.02062543676178,200395.494129,0.11836932215225743,12.547148148166203,50.7,27605.889788999997,155207.46343,27713.0,63.365517470318466,210526.353219
2025-09-29 15:24:05,0.08357227728790445,13.037275256905493,50.9,27607.095418,144972.52698700002,28143.5,64.0208475341934,200723.12240500003,0.08357227728790445,13.956570307078144,51.0,27607.095418,155281.589164,27968.0,65.04014258436605,210856.68458200002
2025-09-29 15:24:10,0.05268829385253496,13.014008581594107,51.2,27607.388631,145035.109528,28399.5,64.26669687544664,201041.998159,0.05268829385253496,13.80433298937135,51.0,27607.388631,155346.54148299998,28223.0,64.85702128322389,211176.930114
2025-09-29 15:24:15,0.05465656196282096,12.953605185194782,51.2,27607.746489,145106.743274,28655.5,64.20826174715761,201369.98976300002,0.05465656196282096,14.64795860605093,51.0,27607.746489,155423.707677,28478.0,65.70261516801375,211509.454166
2025-09-29 15:24:20,0.05906850718997826,14.353647247158003,51.2,27608.14935,145178.724641,28911.5,65.61271575434799,201698.373991,0.05906850718997826,14.648989783125353,51.0,27608.14935,155496.853664,28733.0,65.70805829031534,211838.003014
2025-09-29 15:24:25,0.12999962588660333,11.82996595568977,51.1,27608.529221,145242.584271,29167.0,63.05996558157638,202018.113492,0.12999962588660333,13.194962027518319,50.8,27608.529221,155564.24529400002,28987.0,64.12496165340492,212159.77451500003
2025-09-29 15:24:30,0.0874911198629547,12.511230140416448,51.2,27608.864152,145308.087029,29423.0,63.79872126027941,202339.95118099998,0.0874911198629547,13.123667979455139,50.7,27608.864152,155630.939886,29240.5,63.9111590993181,212480.304038
2025-09-29 15:24:35,0.09987826589637636,12.334965838219514,51.2,27609.197638,145368.607638,29679.0,63.63484410411589,202656.805276,0.09987826589637636,12.934235433593228,51.0,27609.197638,155695.70525,29495.5,64.03411369948961,212800.402888
2025-09-29 15:24:40,0.05379239680681582,12.910175233655366,51.2,27609.521481,145436.257954,29935.0,64.16396763046218,202980.779435,0.05379239680681582,13.824645979362673,50.9,27609.521481,155763.177758,29750.0,64.77843837616949,213122.699239
2025-09-29 15:24:45,0.04947032853420101,11.229764577276004,51.1,27609.837394,145499.959279,30190.5,62.37923490581021,203300.296673,0.04947032853420101,11.823408519681916,50.9,27609.837394,155831.014388,30004.5,62.772878848216116,213445.351782
2025-09-29 15:24:50,0.06920262865987828,13.079296816724858,51.1,27610.153186,145562.373133,30446.0,64.24849944538474,203618.526319,0.06920262865987828,13.494512588668394,50.6,27610.153186,155893.888527,30257.5,64.16371521732827,213761.541713
2025-09-29 15:24:55,0.07877476824392818,11.343566627154317,51.2,27611.130126,145624.3491,30702.0,62.62234139539825,203937.479226,0.07877476824392818,11.579890931848487,50.9,27611.130126,155957.237056,30512.0,62.55866570009241,214080.36718200002
2025-09-29 15:25:00,0.0415601562802477,10.59783985146978,51.2,27611.388116,145682.970779,30958.0,61.83940000775003,204252.35889499998,0.0415601562802477,10.431599226345009,50.9,27611.388116,156015.49216300002,30766.5,61.37315938262525,214393.380279
2025-09-29 15:25:05,0.04368119890621354,11.400792914534643,51.2,27611.727408,145745.608985,31214.0,62.64447411344086,204571.336393,0.04368119890621354,11.31343051672023,50.7,27611.727408,156078.165591,31020.0,62.05711171562645,214709.892999
2025-09-29 15:25:10,0.051226403402316566,11.8332991859526,51.2,27612.019754999998,145805.778722,31470.0,63.08452558935492,204887.79847699997,0.051226403402316566,11.782072782558433,50.9,27612.019754999998,156138.482524,31274.5,62.733299185960746,215025.00227899998
2025-09-29 15:25:15,0.056886831006850144,10.922271553315227,51.2,27612.345584,145863.009647,31726.0,62.17915838432208,205201.355231,0.056886831006850144,10.580950567287061,50.9,27612.345584,156193.983798,31529.0,61.53783739829391,215335.329382
2025-09-29 15:25:20,0.0799678529413401,11.275467264738044,51.3,27612.630758000003,145918.335336,31982.5,62.65543511767938,205513.466094,0.0799678529413401,11.035563705923115,50.7,27612.630758000003,156250.937407,31782.5,61.81553155886446,215646.068165
2025-09-29 15:25:25,0.08082438169905888,9.618101422200871,51.2,27612.907870000003,145968.758535,32238.5,60.898925803899935,205820.166405,0.08082438169905888,9.739337994744863,50.7,27612.907870000003,156302.74232400002,32036.0,60.52016237644393,215951.65019400002
2025-09-29 15:25:30,0.039456142751698196,9.78512340242833,51.2,27613.288587,146026.22782200002,32494.5,61.02457954518003,206134.016409,0.039456142751698196,9.864035687933521,51.0,27613.288587,156360.893273,32291.0,60.90349183068522,216265.18185999998
2025-09-29 15:25:35,0.10409454322247098,10.981974309983707,51.3,27613.625795,146082.669738,32751.0,62.386068853206176,206447.295533,0.10409454322247098,11.710636112538635,50.9,27613.625795,156419.443207,32545.5,62.7147306557611,216578.569002
2025-09-29 15:25:40,0.14004532521130378,11.903852642976744,51.2,27613.922446,146139.217452,33007.0,63.24389796818805,206760.13989800002,0.14004532521130378,11.623761992547767,50.7,27613.922446,156476.262396,32799.0,62.46380731775908,216889.18484200002
2025-09-29 15:25:45,0.04470810734228067,11.713524123683635,51.3,27614.153997,146190.180425,33263.5,63.05823223102591,207067.83442199999,0.04470810734228067,11.2217349429155,50.9,27614.153997,156526.87526,33053.5,62.16644305025778,217194.52925700002
2025-09-29 15:25:50,0.0,11.087169475465398,51.2,27614.424601000002,146247.125773,33519.5,62.287169475465404,207381.050374,0.0,11.087169475449327,50.9,27614.424601000002,156584.091228,33308.0,61.98716947544933,217506.515829
2025-09-29 15:25:55,0.04486653960657194,10.947435664007635,51.1,27614.753857,146305.391759,33775.0,62.09230220361421,207695.145616,0.04486653960657194,11.26150144125262,50.9,27614.753857,156643.34081300002,33562.5,62.20636798085919,217820.59467000002
2025-09-29 15:26:00,0.05790665117017367,10.886450419987383,51.2,27615.073147,146362.672129,34031.0,62.14435707115756,208008.745276,0.05790665117017367,11.060170373512388,50.7,27615.073147,156699.003685,33816.0,61.818077024682566,218130.076832
2025-09-29 15:26:05,0.07798790887911898,10.606355607574367,51.2,27615.367286,146418.854382,34287.0,61.88434351645349,208321.22166799998,0.07798790887911898,11.698186331878485,50.9,27615.367286,156758.50698399998,34070.5,62.676174240757604,218444.37426999997
2025-09-29 15:26:10,0.04268931184934502,11.141910392691669,51.3,27615.60598,146472.547211,34543.5,62.48459970454101,208631.653191,0.04268931184934502,10.800395897904671,50.9,27615.60598,156812.28170000002,34325.0,61.743085209754014,218752.88768
2025-09-29 15:26:15,0.04214811542693859,10.410584510452873,51.2,27615.894651000002,146531.35418000002,34799.5,61.652732625879814,208946.74883100003,0.04214811542693859,11.042806241863659,50.8,27615.894651000002,156873.78236800001,34579.0,61.884954357290596,219068.67701900002
2025-09-29 15:26:20,0.0574330167149766,12.348098593739557,51.2,27616.231162,146591.529151,35055.5,63.605531610454534,209263.260313,0.0574330167149766,12.692696694016359,50.9,27616.231162,156933.23465600002,34833.5,63.650129710731335,219382.96581800003
2025-09-29 15:26:25,0.0,10.062689023208494,51.2,27616.503272,146643.760194,35311.5,61.262689023208495,209571.763466,0.0,10.121881311570808,50.9,27616.503272,156988.004003,35088.0,61.02188131157081,219692.507275
2025-09-29 15:26:30,0.0,10.134014233093765,51.2,27616.737963,146693.376417,35567.5,61.33401423309377,209877.61437999998,0.0,9.89924942461423,50.7,27616.737963,157038.885233,35341.5,60.59924942461423,219997.123196
2025-09-29 15:26:35,0.04573669494108125,10.976806785859502,51.2,27617.079467000003,146752.84587199998,35823.5,62.22254348080058,210193.42533899998,0.04573669494108125,11.342700345396473,50.8,27617.079467000003,157101.611369,35595.5,62.18843704033755,220314.190836
2025-09-29 15:26:40,0.08835771013693518,10.33785208603146,51.2,27617.400164000002,146808.097878,36079.5,61.626209796168396,210504.998042,0.08835771013693518,11.795754303299931,50.9,27617.400164000002,157162.763515,35850.0,62.78411201343687,220630.163679
2025-09-29 15:26:45,0.054254843956503526,10.796713947362706,51.2,27617.681958999998,146862.82655,36335.5,62.050968791319214,210816.008509,0.054254843956503526,10.905223635258439,50.9,27617.681958999998,157220.216692,36104.5,61.85947847921494,220942.398651
2025-09-29 15:26:50,0.0,10.972918261587372,51.2,27618.000848,146923.14863600003,36591.5,62.17291826158738,211132.64948400002,0.0,11.906783645572736,50.7,27618.000848,157282.516083,36358.0,62.60678364557274,221258.516931
2025-09-29 15:26:55,0.03553524100598203,10.944854229858626,51.2,27618.298218,146973.107349,36847.5,62.18038947086461,211438.905567,0.03553524100598203,11.086995193885786,51.0,27618.298218,157336.003252,36613.0,62.12253043489177,221567.30147
2025-09-29 15:27:00,0.04002706207179171,9.926711393811624,51.0,27618.633761,147032.909796,37102.5,60.966738455883416,211754.043557,0.04002706207179171,10.206900828313255,50.9,27618.633761,157396.56810899999,36867.5,61.146927890385044,221882.70187
2025-09-29 15:27:05,0.09621712400565989,10.968752136649602,51.2,27618.992721,147096.142404,37358.5,62.26496926065526,212073.635125,0.09621712400565989,11.353620632680993,50.7,27618.992721,157460.321668,37121.0,62.14983775668666,222200.31438899998
2025-09-29 15:27:10,0.06526695417648157,12.204920431006503,51.2,27619.303576000002,147157.475361,37614.5,63.47018738518299,212391.278937,0.06526695417648157,12.661789110240392,50.8,27619.303576000002,157521.88397,37375.0,63.52705606441687,222516.187546
2025-09-29 15:27:15,0.0792908253411931,11.417878849160651,51.2,27619.616306,147220.551786,37870.5,62.69716967450185,212710.668092,0.0792908253411931,11.417878849131807,50.9,27619.616306,157583.120869,37629.5,62.397169674473,222832.23717500002
2025-09-29 15:27:20,0.1049429492882934,12.383268016032938,51.2,27619.993352999998,147278.955924,38126.5,63.68821096532123,213025.449277,0.1049429492882934,13.537640458192236,50.7,27619.993352999998,157642.202453,37883.0,64.34258340748053,223145.195806
2025-09-29 15:27:25,0.0,11.377522440448763,51.2,27620.253623,147342.76150300002,38382.5,62.57752244044877,213345.515126,0.0,11.607836659887587,50.7,27620.253623,157706.146212,38136.5,62.30783665988759,223462.899835
2025-09-29 15:27:30,0.0496716305844216,11.275460142676128,51.2,27620.617729,147404.728047,38638.5,62.525131773260554,213663.845776,0.0496716305844216,10.778743836820619,51.0,27620.617729,157768.870766,38391.5,61.82841546740504,223780.988495
2025-09-29 15:27:35,0.07044643873284645,12.32812677825934,51.3,27620.934638,147467.567093,38895.0,63.69857321699219,213983.501731,0.07044643873284645,12.539466094475497,50.9,27620.934638,157832.483786,38646.0,63.50991253320834,224099.418424
2025-09-29 15:27:40,0.08857690396410897,11.69215132327044,51.3,27621.302128,147529.235142,39151.5,63.080728227234545,214302.03727,0.08857690396410897,11.69215132327044,50.8,27621.302128,157895.23375299998,38900.0,62.580728227234545,224416.535881
2025-09-29 15:27:45,0.05285157927445402,13.318597977176832,51.3,27621.582714,147590.90570899998,39408.0,64.67144955645128,214620.48842299997,0.05285157927445402,13.318597977176832,50.6,27621.582714,157957.624043,39153.0,63.97144955645129,224732.20675699998
2025-09-29 15:27:50,0.058773533496441994,13.929327438684815,51.2,27621.953576,147656.91947800003,39664.0,65.18810097218126,214942.87305400003,0.058773533496441994,14.810930441119417,51.0,27621.953576,158026.323687,39408.0,65.86970397461586,225056.277263
2025-09-29 15:27:55,0.058641852095029985,12.373430792065996,50.9,27622.47412,147719.93752,39918.5,63.33207264416102,215260.91164,0.058641852095029985,12.43207264415169,50.8,27622.47412,158090.653333,39662.0,63.29071449624672,225375.127453
2025-09-29 15:28:00,0.07075602934386435,11.957768959140424,51.2,27622.819275,147788.091556,40174.5,63.22852498848429,215585.41083100002,0.07075602934386435,12.382305135187526,50.7,27622.819275,158155.871829,39915.5,63.153061164531394,225694.19110400003
2025-09-29 15:28:05,0.10753421273358486,13.011639740748794,51.2,27623.170266,147851.79158,40430.5,64.31917395348238,215905.461846,0.10753421273358486,13.495543698030213,51.0,27623.170266,158218.50278399998,40170.5,64.6030779107638,226012.17304999998
2025-09-29 15:28:10,0.049792335643583006,11.950160554478035,51.2,27623.50731,147919.62737899998,40686.5,63.19995289012162,216229.63468899997,0.049792335643583006,13.344345952493832,50.9,27623.50731,158290.712184,40425.0,64.29413828813742,226339.21949400002
2025-09-29 15:28:15,0.05135323682675165,12.427483312076234,51.2,27623.889514,147985.85329099998,40942.5,63.678836548902986,216552.242805,0.05135323682675165,13.197781864485684,50.9,27623.889514,158361.02998700002,40679.5,64.14913510131244,226664.41950100003
2025-09-29 15:28:20,0.07699493902996907,14.244063720546027,51.2,27624.280742,148050.99292199998,41198.5,65.521058659576,216873.77366399998,0.07699493902996907,14.47504853765519,50.7,27624.280742,158429.536272,40933.0,65.25204347668516,226986.817014
2025-09-29 15:28:25,0.09000688133959622,12.420949624852,51.2,27625.357462,148114.45029500002,41454.5,63.7109565061916,217194.30775700003,0.09000688133959622,13.321018438301174,50.7,27625.357462,158493.051506,41186.5,64.11102531964077,227304.90896799997
2025-09-29 15:28:30,0.0462665693328354,11.011443501229552,51.2,27625.624842,148172.280144,41710.5,62.25771007056239,217508.40498599998,0.0462665693328354,11.61290890254484,50.9,27625.624842,158552.87808,41441.0,62.55917547187767,227619.50292199999
2025-09-29 15:28:35,0.051606954743769244,12.12763436478929,51.2,27625.965363,148239.282346,41966.5,63.379241319533065,217831.747709,0.051606954743769244,13.108166504933815,50.9,27625.965363,158624.161689,41695.5,64.05977345967759,227945.627052
2025-09-29 15:28:40,0.05835413405334546,12.312722285249258,51.3,27626.338334,148303.43713900002,42223.0,63.6710764193026,218152.77547300002,0.05835413405334546,13.188034296058726,50.7,27626.338334,158692.519533,41949.0,63.94638843011207,228267.857867
2025-09-29 15:28:45,0.07032057336037204,12.095138617977593,51.2,27626.664446000002,148366.938952,42479.0,63.36545919133797,218472.603398,0.07032057336037204,12.306100338076298,50.9,27626.664446000002,158756.395685,42203.5,63.27642091143667,228586.560131
2025-09-29 15:28:50,0.05323185383407698,13.041804189364594,51.2,27626.995735,148424.170643,42735.0,64.29503604319868,218786.166378,0.05323185383407698,13.254731604705745,50.9,27626.995735,158813.996281,42458.0,64.20796345853982,228898.992016
2025-09-29 15:28:55,0.06987718602350616,12.36826192617489,51.2,27627.378128,148490.440188,42991.0,63.6381391121984,219108.81831600002,0.06987718602350616,11.914060217018127,50.8,27627.378128,158880.88111400002,42712.0,62.783937403041634,229220.25924200003
2025-09-29 15:29:00,0.10215449357121997,12.207461981768917,51.2,27627.764127,148557.28605599998,43247.0,63.50961647534014,219432.05018299998,0.10215449357121997,12.565002709267027,50.8,27627.764127,158950.173286,42966.0,63.467157202838244,229543.937413
2025-09-29 15:29:05,0.05825531567493405,12.117105660386283,51.2,27628.052381,148626.504579,43503.0,63.375360976061216,219757.55696000002,0.05825531567493405,12.408382238778172,50.9,27628.052381,159020.910134,43220.5,63.366637554453106,229869.46251500002
2025-09-29 15:29:10,0.08204887609033025,12.963722422268448,51.1,27628.460866999998,148691.979372,43758.5,64.14577129835878,220078.940239,0.08204887609033025,14.11240668755919,50.9,27628.460866999998,159090.54725300003,43475.0,65.09445556364952,230194.00812
2025-09-29 15:29:15,0.0,13.107530740147643,51.2,27628.74054,148750.822256,44014.5,64.30753074014764,220394.062796,0.0,13.585133074810143,50.9,27628.74054,159151.644173,43729.5,64.48513307481014,230509.884713
2025-09-29 15:29:20,0.11721057356952816,13.713637107648122,51.2,27629.201291,148822.348028,44270.5,65.03084768121765,220722.049319,0.11721057356952816,14.76853226977654,50.9,27629.201291,159223.84921199997,43984.0,65.78574284334607,230837.05050299998
2025-09-29 15:29:25,0.055859068910686344,12.959303987289394,51.2,27630.580771,148892.751716,44526.5,64.21516305620008,221049.832487,0.055859068910686344,14.244062572233908,50.9,27630.580771,159295.615598,44238.5,65.1999216411446,231164.696369
2025-09-29 15:29:30,0.06811927454373987,13.283258536046308,51.2,27630.915042999997,148960.46203,44782.5,64.55137781059005,221373.87707299998,0.06811927454373987,12.806423614216897,50.8,27630.915042999997,159361.417648,44492.5,63.674542888760634,231484.832691
2025-09-29 15:29:35,0.0,13.028268162414346,51.1,27631.279477999997,149032.00155000002,45038.0,64.12826816241434,221701.281028,0.0,12.500095128791267,50.9,27631.279477999997,159430.258063,44747.0,63.400095128791264,231808.537541
2025-09-29 15:29:40,0.09867659588613528,12.235897889907699,51.2,27631.632539000002,149098.780906,45294.0,63.53457448579384,222024.413445,0.09867659588613528,12.285236187842914,50.9,27631.632539000002,159492.90893,45001.5,63.28391278372905,232126.04146900002
2025-09-29 15:29:45,0.05138182482526364,13.513419929061863,51.1,27631.978086000003,149171.562706,45549.5,64.66480175388713,222353.040792,0.05138182482526364,12.639928907021865,50.8,27631.978086000003,159563.72347300002,45255.5,63.49131073184712,232451.201559
2025-09-29 15:29:50,0.062428170692732744,14.29605108865425,51.2,27632.322204,149243.989769,45805.5,65.55847925934698,222681.811973,0.062428170692732744,14.358479259337047,50.7,27632.322204,159634.636126,45509.0,65.12090743002979,232775.95833
2025-09-29 15:29:55,0.07381406906163498,13.803230914530777,51.2,27632.733404,149314.75556100003,46061.5,65.07704498359242,223008.98896500003,0.07381406906163498,13.360346500177751,50.9,27632.733404,159702.730224,45763.5,64.33416056923939,233098.963628
2025-09-29 15:30:00,0.0508237088002569,12.299337529682969,51.2,27633.026604,149377.109174,46317.5,63.55016123848323,223327.635778,0.0508237088002569,12.50263236487013,50.9,27633.026604,159766.04275700002,46018.0,63.45345607367039,233417.06936100003
2025-09-29 15:30:05,0.05604229559142274,13.730362419915137,51.2,27633.441063,149450.176656,46573.5,64.98640471550657,223657.117719,0.05604229559142274,14.06661619347132,50.7,27633.441063,159841.65881199998,46271.5,64.82265848906275,233746.59987499999
2025-09-29 15:30:10,0.10736214606281656,13.63499254999479,51.3,27633.842211000003,149521.805758,46830.0,65.0423546960576,223985.647969,0.10736214606281656,14.010760061213428,50.8,27633.842211000003,159912.55029400002,46525.5,64.91812220727624,234071.89250500003
2025-09-29 15:30:15,0.060647167160574264,12.00813909780198,51.1,27634.18948,149590.813814,47085.5,63.168786264962556,224310.503294,0.060647167160574264,12.796552270896338,50.9,27634.18948,159982.70392700002,46780.0,63.757199438056915,234396.89340700003
2025-09-29 15:30:20,0.0,13.752952737996885,51.0,27634.52074,149657.242922,47340.5,64.75295273799688,224632.263662,0.0,13.930410192684674,50.9,27634.52074,160050.816513,47034.5,64.83041019268467,234719.837253
2025-09-29 15:30:25,0.0510586871493584,12.151967541563552,51.2,27634.874081,149717.46705600002,47596.5,63.40302622871292,224948.841137,0.0510586871493584,13.224199971696597,50.7,27634.874081,160114.31206,47288.0,63.97525865884596,235037.186141
2025-09-29 15:30:30,0.050918438087498186,12.169506702920167,51.2,27635.270878,149786.65654400003,47852.5,63.42042514100767,225274.42742200004,0.050918438087498186,12.576854207610893,51.1,27635.270878,160187.37805,47543.5,63.727772645698394,235366.148928
2025-09-29 15:30:35,0.06214943229381838,12.80278305254637,51.1,27635.622149,149856.323963,48108.0,63.96493248484019,225599.946112,0.06214943229381838,12.678484187955908,50.9,27635.622149,160256.633282,47798.0,63.64063362024972,235690.255431
2025-09-29 15:30:40,0.08476208990258531,13.39241020463546,51.1,27635.968953,149923.494894,48363.5,64.57717229453804,225922.963847,0.08476208990258531,13.477172294524555,50.9,27635.968953,160324.462935,48052.5,64.46193438442714,236012.931888
2025-09-29 15:30:45,0.05375810015885531,13.38576693957575,51.2,27636.309399,149984.806539,48619.5,64.63952503973461,226240.615938,0.05375810015885531,13.170734538915884,50.7,27636.309399,160384.495537,48306.0,63.92449263907474,236326.804936
2025-09-29 15:30:50,0.05172010369859783,12.774865613552489,51.1,27636.699632,150053.392673,48875.0,63.926585717251086,226565.092305,0.05172010369859783,12.878305820952034,51.0,27636.699632,160453.644389,48561.0,63.930025924650636,236651.344021
2025-09-29 15:30:55,0.057287151883814766,13.691629300163019,51.2,27637.475024,150120.371089,49131.0,64.94891645204683,226888.846113,0.057287151883814766,13.519767844519064,50.9,27637.475024,160519.737752,48815.5,64.47705499640287,236972.71277599997
2025-09-29 15:31:00,0.13533809745757303,12.383435917331196,51.1,27637.847855,150183.063071,49386.5,63.61877401478877,227207.410926,0.13533809745757303,12.789450209711992,50.8,27637.847855,160582.624232,49069.5,63.72478830716956,237289.972087
2025-09-29 15:31:05,0.0,12.100538748998177,51.1,27638.125853,150248.498923,49642.0,63.20053874899818,227528.624776,0.0,12.453839150403684,50.8,27638.125853,160646.724387,49323.5,63.25383915040368,237608.35024
2025-09-29 15:31:10,0.05101870271235925,13.111806597086765,51.2,27638.564403,150309.944516,49898.0,64.36282529979913,227846.50891899999,0.05101870271235925,12.19346994826198,50.9,27638.564403,160704.314776,49578.0,63.14448865097434,237920.879179
2025-09-29 15:31:15,0.048002447452553734,12.288626547871221,51.2,27638.896615999998,150377.35998900002,50154.0,63.53662899532378,228170.256605,0.048002447452553734,11.760599625889853,50.9,27638.896615999998,160773.17706500003,49832.5,62.708602073342405,238244.57368100004
2025-09-29 15:31:20,0.0,13.28354086542249,51.2,27639.223058,150443.987944,50410.0,64.4835408654225,228493.211002,0.0,12.687866387160973,50.7,27639.223058,160839.55968500001,50086.0,63.387866387160976,238564.78274300002
2025-09-29 15:31:25,0.07249233958172113,12.323697728909073,51.2,27639.601333,150508.955675,50666.0,63.5961900684908,228814.557008,0.07249233958172113,12.468682408075813,50.9,27639.601333,160904.591926,50340.5,63.441174747657534,238884.693259
2025-09-29 15:31:30,0.04468391708953831,11.439082774873041,51.2,27639.886106,150571.43058699998,50922.0,62.68376669196258,229133.31669299997,0.04468391708953831,10.902875769805693,50.8,27639.886106,160963.832925,50594.5,61.74755968689523,239198.219031
2025-09-29 15:31:35,0.10933883932612912,13.28466897813836,51.2,27640.352432,150643.989964,51178.0,64.59400781746449,229462.342396,0.10933883932612912,13.995371433764415,50.7,27640.352432,161038.466979,50848.0,64.80471027309055,239526.819411
2025-09-29 15:31:40,0.10827921581030024,13.643181192112602,51.2,27640.855428,150714.591321,51434.0,64.95146040792291,229789.44674900002,0.10827921581030024,13.589041584196375,50.9,27640.855428,161111.71030600002,51102.5,64.59732080000667,239855.06573400003
2025-09-29 15:31:45,0.06292520873312,11.704088824374631,51.2,27641.186733,150780.47446899998,51690.0,62.96701403310775,230111.661202,0.06292520873312,12.270415702974141,50.9,27641.186733,161179.851976,51357.0,63.23334091170726,240178.03870900001
2025-09-29 15:31:50,0.0946225980983486,13.625654126119167,51.3,27641.641386000003,150846.56354200002,51946.5,65.02027672421751,230434.70492800002,0.0946225980983486,13.72027672420192,50.6,27641.641386000003,161247.790501,51610.0,64.41489932230027,240499.431887
2025-09-29 15:31:55,0.039122176372642994,12.362607733765858,50.9,27641.914309,150905.548954,52201.0,63.3017299101385,230748.463263,0.039122176372642994,12.558218615626403,51.0,27641.914309,161306.326677,51865.0,63.597340791999045,240813.240986
2025-09-29 15:32:00,0.0906069638415659,11.280566998243923,51.2,27642.285856000002,150972.942915,52457.0,62.571173962085496,231072.228771,0.0906069638415659,11.054049588643743,50.9,27642.285856000002,161373.92717500002,52119.5,62.04465655248531,241135.71303100002
2025-09-29 15:32:05,0.05315007433167069,12.596567616611994,51.2,27642.616284,151041.190534,52713.0,63.84971769094366,231396.80681799998,0.05315007433167069,12.437117393623025,50.9,27642.616284,161442.412771,52374.0,63.39026746795469,241459.029055
2025-09-29 15:32:10,0.06439693348132818,11.913432694047176,51.2,27642.933544,151103.311465,52969.0,63.17782962752851,231715.245009,0.06439693348132818,12.428608161909516,50.8,27642.933544,161504.192193,52628.0,63.29300509539084,241775.125737
2025-09-29 15:32:15,0.0,12.020367046472266,51.1,27643.321899000002,151166.125684,53224.5,63.12036704647227,232033.947583,0.0,12.712186732584097,50.7,27643.321899000002,161569.673376,52881.5,63.412186732584104,242094.495275
2025-09-29 15:32:20,0.10514757856278337,12.512561848933267,51.2,27643.656669999997,151225.191859,53480.5,63.817709427496055,232349.348529,0.10514757856278337,12.880578373919894,50.9,27643.656669999997,161629.496513,53136.0,63.88572595248267,242409.153183
2025-09-29 15:32:25,0.04919395245587251,12.20010020906533,51.2,27643.987149,151292.67224500002,53736.5,63.44929416152121,232673.15939400002,0.04919395245587251,12.446069971359234,50.9,27643.987149,161698.950041,53390.5,63.39526392381511,242733.43719
2025-09-29 15:32:30,0.09826644643426226,11.05497522383314,51.2,27644.346752999998,151356.29732299998,53992.5,62.35324167026741,232993.14407599997,0.09826644643426226,10.907575554187751,50.8,27644.346752999998,161762.096679,53644.5,61.80584200062201,243050.943432
2025-09-29 15:32:35,0.06805252670629922,12.181402280375336,51.3,27644.671573,151419.913982,54249.0,63.54945480708163,233313.585555,0.06805252670629922,11.364771959910577,50.8,27644.671573,161824.301587,53898.5,62.23282448661688,243367.47316
2025-09-29 15:32:40,0.04785864943866089,11.438217215847569,51.3,27644.944564,151474.862036,54505.5,62.78607586528623,233625.3066,0.04785864943866089,12.251814256314598,51.0,27644.944564,161882.108532,54153.5,63.299672905753255,243680.55309600002
2025-09-29 15:32:45,0.04718231910707453,11.748397457613013,51.2,27645.355079,151540.89822,54761.5,62.99557977672009,233947.753299,0.04718231910707453,11.984309053143827,51.0,27645.355079,161945.195396,54408.5,63.0314913722509,243999.050475
2025-09-29 15:32:50,0.09678766946756406,11.759701840287715,51.2,27645.719412000002,151603.823894,55017.5,63.05648950975528,234267.043306,0.09678766946756406,12.485609361300085,50.8,27645.719412000002,162009.339268,54662.5,63.38239703076765,244317.55868000002
2025-09-29 15:32:55,0.11231271671314144,11.512053463103381,51.1,27646.071795,151664.25038,55273.0,62.72436617981653,234583.322175,0.11231271671314144,11.062802596261031,50.8,27646.071795,162070.304404,54916.5,61.97511531297417,244632.876199
2025-09-29 15:33:00,0.07203164785795094,10.804747178702467,51.1,27646.323629000002,151723.520443,55528.5,61.97677882656042,234898.34407199998,0.07203164785795094,11.453032009425662,50.9,27646.323629000002,162129.919548,55171.0,62.425063657283616,244947.243177
2025-09-29 15:33:05,0.095298736752376,11.817043357269705,51.3,27646.642080999998,151780.081054,55785.0,63.21234209402208,235211.723135,0.095298736752376,11.721744620515436,33.0,27646.642080999998,162187.605654,55336.0,44.81704335726781,245170.247735
2025-09-29 15:33:10,0.05658770087571449,13.015171201422055,51.1,27647.067099,151850.714408,56040.5,64.17175890229777,235538.281507,0.05658770087571449,4.357252967436449,0.0,27647.067099,162219.093291,55336.0,4.413840668312163,245202.16039
2025-09-29 15:33:15,0.04970208115976005,11.431478666751593,51.2,27647.408392999998,151916.409234,56296.5,62.681180747911355,235860.31762699998,0.04970208115976005,3.7276560869853936,0.0,27647.408392999998,162240.856803,55336.0,3.777358168145154,245224.265196
2025-09-29 15:33:20,0.07850211012444498,13.737869271790366,51.1,27647.800493000002,151980.062293,56552.0,64.91637138191481,236179.862786,0.07850211012444498,4.710126607488117,0.0,27647.800493000002,162261.952636,55336.0,4.788628717612562,245245.75312900002
2025-09-29 15:33:25,0.0,10.497537782409383,51.1,27648.081174,152040.981277,56807.5,61.59753778240938,236496.562451,0.0,3.5506377793360904,0.0,27648.081174,162283.04748699997,55336.0,3.5506377793360904,245267.12866099997
